table_i,table_j,n_cols_i,n_cols_j,n_cross_pairs,n_matches,raw_sim,M_max,CR,Sim_T,norm_changed
ORDERS,ORDERS.123,72,0,36,1,0.486782,1,1.0,0.486782,False
ORDERS.34,ORDERS.392,0,0,1,1,0.486776,1,1.0,0.486776,False
ORDERLINES,ORDERS.123,40,0,38,1,0.48677,1,1.0,0.48677,False
ORDERS.8,orders_df.289,0,0,2,1,0.486769,1,1.0,0.486769,False
ORDERS,orders_df.313,72,0,72,2,0.486766,2,1.0,0.486766,False
ORDERS.23,orders_df.392,0,0,1,1,0.486765,1,1.0,0.486765,False
ORDERS.31,ORDERS.392,0,0,2,1,0.486764,1,1.0,0.486764,False
ORDERS.34,orders_df.362,0,0,1,1,0.486763,1,1.0,0.486763,False
ORDERS.2,orders_df.362,0,0,1,1,0.486762,1,1.0,0.486762,False
ORDERS.392,orders_df.9,0,0,1,1,0.48676,1,1.0,0.48676,False
ORDERS.134,orders_df.264,0,0,1,1,0.48676,1,1.0,0.48676,False
orderlines_df,orders_df.123,40,0,38,1,0.486756,1,1.0,0.486756,False
orderlines_df.1,orders_df.170,0,0,2,1,0.486753,1,1.0,0.486753,False
orderlines_df,orders_df.170,40,0,38,1,0.486751,1,1.0,0.486751,False
ORDERS.10,ORDERS.111,0,0,1,1,0.486746,1,1.0,0.486746,False
orders_df.20,orders_df.289,0,0,1,1,0.486743,1,1.0,0.486743,False
CUSTOMER,ORDERS.416,36,0,33,1,0.486742,1,1.0,0.486742,False
ORDERS.264,orderlines_df,0,40,38,1,0.48674,1,1.0,0.48674,False
CUSTOMER,orders_df.416,36,0,33,1,0.486739,1,1.0,0.486739,False
ORDERS.111,ORDERS.134,0,0,1,1,0.486737,1,1.0,0.486737,False
ORDERS.123,orders_df.20,0,0,1,1,0.486734,1,1.0,0.486734,False
ORDERS.20,orders_df.123,0,0,1,1,0.486728,1,1.0,0.486728,False
inv_df,orders_df.339,3,0,3,1,0.486727,1,1.0,0.486727,False
ORDERS.362,orders_df.34,0,0,1,1,0.486724,1,1.0,0.486724,False
ORDERS.313,ORDERS.392,0,0,2,1,0.486724,1,1.0,0.486724,False
orders_df.264,orders_df.289,0,0,1,1,0.486719,1,1.0,0.486719,False
ORDERS.123,orders_df.264,0,0,1,1,0.486714,1,1.0,0.486714,False
ORDERS.313,orders_df.362,0,0,2,1,0.486711,1,1.0,0.486711,False
ORDERS.362,orders_df.313,0,0,2,1,0.486707,1,1.0,0.486707,False
INVENTORY,ORDERS.339,3,0,3,1,0.486703,1,1.0,0.486703,False
ORDERS.264,orders_df.123,0,0,1,1,0.486701,1,1.0,0.486701,False
ORDERS,ORDERS.313,72,0,72,2,0.486698,2,1.0,0.486698,False
ORDERS.9,orders_df.392,0,0,1,1,0.486696,1,1.0,0.486696,False
ORDERS.111,ORDERS.123,0,0,1,1,0.486692,1,1.0,0.486692,False
ORDERLINES,orders_df.170,40,0,38,1,0.486692,1,1.0,0.486692,False
orders_df.102,orders_df.289,0,0,1,1,0.486688,1,1.0,0.486688,False
ORDERS.362,orders_df.8,0,0,2,1,0.486678,1,1.0,0.486678,False
ORDERS.289,orders_df.8,0,0,2,1,0.486662,1,1.0,0.486662,False
ORDERS,ORDERS.264,72,0,36,1,0.486653,1,1.0,0.486653,False
ORDERS.170,orderlines_df,0,40,38,1,0.486651,1,1.0,0.486651,False
ORDERS.170,orderlines_df.1,0,0,2,1,0.486649,1,1.0,0.486649,False
ORDERS.23,ORDERS.392,0,0,1,1,0.486646,1,1.0,0.486646,False
ORDERS.289,ORDERS.8,0,0,2,1,0.486642,1,1.0,0.486642,False
ORDERS.34,ORDERS.362,0,0,1,1,0.48664,1,1.0,0.48664,False
ORDERS.2,ORDERS.362,0,0,1,1,0.48664,1,1.0,0.48664,False
orders_df.31,orders_df.339,0,0,2,1,0.486635,1,1.0,0.486635,False
ORDERS.123,orderlines_df,0,40,38,1,0.486632,1,1.0,0.486632,False
orders_df.134,orders_df.339,0,0,1,1,0.486626,1,1.0,0.486626,False
ORDERS.134,ORDERS.264,0,0,1,1,0.486623,1,1.0,0.486623,False
ORDERS.20,ORDERS.289,0,0,1,1,0.486623,1,1.0,0.486623,False
orders_df.379,orders_df.392,0,0,1,1,0.486621,1,1.0,0.486621,False
ORDERS.289,orders_df.20,0,0,1,1,0.48662,1,1.0,0.48662,False
ORDERS.20,orders_df.289,0,0,1,1,0.486604,1,1.0,0.486604,False
ORDERS.123,ORDERS.20,0,0,1,1,0.486604,1,1.0,0.486604,False
ORDERS.289,orders_df.264,0,0,1,1,0.486596,1,1.0,0.486596,False
orders_df.339,orders_df.34,0,0,1,1,0.486595,1,1.0,0.486595,False
ORDERLINES,ORDERS.170,40,0,38,1,0.486593,1,1.0,0.486593,False
orders_df.313,orders_df.34,0,0,2,1,0.486593,1,1.0,0.486593,False
ORDERS.102,orders_df.289,0,0,1,1,0.486592,1,1.0,0.486592,False
ORDERS.313,ORDERS.362,0,0,2,1,0.48659,1,1.0,0.48659,False
ORDERS.123,ORDERS.264,0,0,1,1,0.486578,1,1.0,0.486578,False
ORDERS.8,orders_df.362,0,0,2,1,0.486575,1,1.0,0.486575,False
orders_df.29,orders_df.379,0,0,1,1,0.486575,1,1.0,0.486575,False
ORDERS.264,orders_df.289,0,0,1,1,0.486573,1,1.0,0.486573,False
ORDERS.392,ORDERS.9,0,0,1,1,0.486573,1,1.0,0.486573,False
ORDERS.289,orders_df.102,0,0,1,1,0.486564,1,1.0,0.486564,False
ORDERS.313,orders_df.34,0,0,2,1,0.486547,1,1.0,0.486547,False
orders_df.111,orders_df.313,0,0,2,1,0.486546,1,1.0,0.486546,False
ORDERS.339,inv_df,0,3,3,1,0.486544,1,1.0,0.486544,False
orders_df.123,orders_df.339,0,0,1,1,0.48652,1,1.0,0.48652,False
orders_df.123,orders_df.313,0,0,2,1,0.486518,1,1.0,0.486518,False
ORDERS.379,orders_df.392,0,0,1,1,0.486514,1,1.0,0.486514,False
ORDERS.34,orders_df.339,0,0,1,1,0.486507,1,1.0,0.486507,False
ORDERS.34,orders_df.313,0,0,2,1,0.486506,1,1.0,0.486506,False
ORDERS.102,ORDERS.289,0,0,1,1,0.486503,1,1.0,0.486503,False
ORDERS.392,orders_df.379,0,0,1,1,0.486497,1,1.0,0.486497,False
orders_df.392,prod_df.25,0,0,1,1,0.486496,1,1.0,0.486496,False
ORDERS.31,orders_df.339,0,0,2,1,0.486495,1,1.0,0.486495,False
orders_df.362,orders_df.379,0,0,1,1,0.486485,1,1.0,0.486485,False
ORDERS.339,orders_df.31,0,0,2,1,0.486478,1,1.0,0.486478,False
ORDERS.244,orders_df.28,0,0,1,1,0.486475,1,1.0,0.486475,False
ORDERS.313,orders_df.123,0,0,2,1,0.486473,1,1.0,0.486473,False
ORDERS.339,orders_df.134,0,0,1,1,0.486472,1,1.0,0.486472,False
ORDERS.379,orders_df.29,0,0,1,1,0.486468,1,1.0,0.486468,False
ORDERS.379,ORDERS.392,0,0,1,1,0.486464,1,1.0,0.486464,False
ORDERS.313,ORDERS.34,0,0,2,1,0.486461,1,1.0,0.486461,False
ORDERS.264,ORDERS.289,0,0,1,1,0.486454,1,1.0,0.486454,False
ORDERS.362,ORDERS.8,0,0,2,1,0.486452,1,1.0,0.486452,False
orders_df.244,orders_df.28,0,0,1,1,0.486451,1,1.0,0.486451,False
ORDERS.29,orders_df.379,0,0,1,1,0.486445,1,1.0,0.486445,False
orders_df.123,orders_df.25,0,0,1,1,0.486445,1,1.0,0.486445,False
ORDERS.339,orders_df.34,0,0,1,1,0.486439,1,1.0,0.486439,False
ORDERS.134,orders_df.339,0,0,1,1,0.486438,1,1.0,0.486438,False
ORDERS.313,orders_df.111,0,0,2,1,0.486425,1,1.0,0.486425,False
ORDERS.111,orders_df.313,0,0,2,1,0.486401,1,1.0,0.486401,False
ORDERS.123,orders_df.339,0,0,1,1,0.486391,1,1.0,0.486391,False
ORDERS.123,orders_df.313,0,0,2,1,0.48639,1,1.0,0.48639,False
ORDERS.379,orders_df.362,0,0,1,1,0.486381,1,1.0,0.486381,False
orders_df.350,orders_df.362,0,0,1,1,0.486376,1,1.0,0.486376,False
ORDERS.392,prod_df.25,0,0,1,1,0.486373,1,1.0,0.486373,False
ORDERS.339,orders_df.123,0,0,1,1,0.486369,1,1.0,0.486369,False
orders_df.102,orders_df.14,0,0,1,1,0.486365,1,1.0,0.486365,False
ORDERS.244,ORDERS.28,0,0,1,1,0.486365,1,1.0,0.486365,False
orders_df.264,orders_df.28,0,0,1,1,0.486364,1,1.0,0.486364,False
ORDERS.362,orders_df.379,0,0,1,1,0.486361,1,1.0,0.486361,False
ORDERS.339,ORDERS.34,0,0,1,1,0.486355,1,1.0,0.486355,False
orders_df.384,orders_df.392,0,0,1,1,0.486355,1,1.0,0.486355,False
ORDERS.123,ORDERS.313,0,0,2,1,0.486346,1,1.0,0.486346,False
ORDERS.31,ORDERS.339,0,0,2,1,0.486343,1,1.0,0.486343,False
ORDERS.28,orders_df.244,0,0,1,1,0.486342,1,1.0,0.486342,False
ORDERS.29,ORDERS.379,0,0,1,1,0.486342,1,1.0,0.486342,False
orders_df.102,orders_df.184,0,0,1,1,0.486326,1,1.0,0.486326,False
ORDERS.244,orders_df.350,0,0,1,1,0.486323,1,1.0,0.486323,False
ORDERS.123,orders_df.25,0,0,1,1,0.486319,1,1.0,0.486319,False
orders_df.244,orders_df.350,0,0,1,1,0.4863,1,1.0,0.4863,False
ORDERS.25,orders_df.123,0,0,1,1,0.48629,1,1.0,0.48629,False
ORDERS.134,ORDERS.339,0,0,1,1,0.486289,1,1.0,0.486289,False
ORDERS.111,ORDERS.313,0,0,2,1,0.486284,1,1.0,0.486284,False
ORDERS.184,orders_df.102,0,0,1,1,0.486271,1,1.0,0.486271,False
ORDERS.362,ORDERS.379,0,0,1,1,0.486271,1,1.0,0.486271,False
ORDERS.102,orders_df.14,0,0,1,1,0.48627,1,1.0,0.48627,False
orders_df.111,orders_df.14,0,0,1,1,0.48627,1,1.0,0.48627,False
ORDERS.244,orders_df.14,0,0,1,1,0.486268,1,1.0,0.486268,False
ORDERS.28,orders_df.264,0,0,1,1,0.486257,1,1.0,0.486257,False
ORDERS.362,orders_df.350,0,0,1,1,0.486255,1,1.0,0.486255,False
ORDERS.123,ORDERS.339,0,0,1,1,0.486245,1,1.0,0.486245,False
orders_df.14,orders_df.244,0,0,1,1,0.486244,1,1.0,0.486244,False
orders_df.20,orders_df.350,0,0,1,1,0.486239,1,1.0,0.486239,False
orders_df.111,orders_df.184,0,0,1,1,0.486232,1,1.0,0.486232,False
ORDERS.102,orders_df.184,0,0,1,1,0.486231,1,1.0,0.486231,False
ORDERS.244,orders_df.184,0,0,1,1,0.486229,1,1.0,0.486229,False
ORDERS.392,orders_df.384,0,0,1,1,0.486229,1,1.0,0.486229,False
PRODUCTS.25,orders_df.392,0,0,1,1,0.486227,1,1.0,0.486227,False
ORDERS.350,orders_df.362,0,0,1,1,0.486222,1,1.0,0.486222,False
ORDERS.264,orders_df.28,0,0,1,1,0.486219,1,1.0,0.486219,False
orders_df.362,orders_df.384,0,0,1,1,0.486216,1,1.0,0.486216,False
orders_df.184,orders_df.244,0,0,1,1,0.486205,1,1.0,0.486205,False
orders_df.264,prod_df.25,0,0,1,1,0.4862,1,1.0,0.4862,False
ORDERS.384,orders_df.392,0,0,1,1,0.486199,1,1.0,0.486199,False
orders_df.102,orders_df.350,0,0,1,1,0.486181,1,1.0,0.486181,False
ORDERS.184,orders_df.111,0,0,1,1,0.486178,1,1.0,0.486178,False
ORDERS.102,ORDERS.184,0,0,1,1,0.486177,1,1.0,0.486177,False
ORDERS.14,orders_df.102,0,0,1,1,0.486175,1,1.0,0.486175,False
ORDERS.184,ORDERS.244,0,0,1,1,0.486174,1,1.0,0.486174,False
ORDERS.244,orders_df.384,0,0,1,1,0.48617,1,1.0,0.48617,False
ORDERS.123,ORDERS.25,0,0,1,1,0.486168,1,1.0,0.486168,False
ORDERS.244,ORDERS.350,0,0,1,1,0.486165,1,1.0,0.486165,False
orders_df.111,orders_df.170,0,0,1,1,0.486156,1,1.0,0.486156,False
ORDERS.244,orders_df.170,0,0,1,1,0.486151,1,1.0,0.486151,False
ORDERS.184,orders_df.244,0,0,1,1,0.48615,1,1.0,0.48615,False
orders_df.244,orders_df.384,0,0,1,1,0.486145,1,1.0,0.486145,False
ORDERS.350,orders_df.244,0,0,1,1,0.486142,1,1.0,0.486142,False
CUSTOMER,orders_df.350,36,0,33,1,0.486129,1,1.0,0.486129,False
orders_df.170,orders_df.244,0,0,1,1,0.486128,1,1.0,0.486128,False
orders_df.384,orders_df.8,0,0,2,1,0.486128,1,1.0,0.486128,False
ORDERS.111,orders_df.14,0,0,1,1,0.486125,1,1.0,0.486125,False
ORDERLINES,orders_df.416,40,0,38,1,0.486121,1,1.0,0.486121,False
orders_df.184,orders_df.264,0,0,1,1,0.486118,1,1.0,0.486118,False
ORDERS.264,ORDERS.28,0,0,1,1,0.486116,1,1.0,0.486116,False
ORDERS.392,PRODUCTS.25,0,0,1,1,0.486111,1,1.0,0.486111,False
ORDERS.8,orders_df.384,0,0,2,1,0.486108,1,1.0,0.486108,False
ORDERS.350,ORDERS.362,0,0,1,1,0.486106,1,1.0,0.486106,False
ORDERS.20,orders_df.350,0,0,1,1,0.486105,1,1.0,0.486105,False
orders_df.111,orders_df.350,0,0,1,1,0.48609,1,1.0,0.48609,False
ORDERS.102,orders_df.350,0,0,1,1,0.486089,1,1.0,0.486089,False
ORDERS.362,orders_df.384,0,0,1,1,0.486089,1,1.0,0.486089,False
ORDERS.111,orders_df.184,0,0,1,1,0.486088,1,1.0,0.486088,False
ORDERS.14,orders_df.111,0,0,1,1,0.486084,1,1.0,0.486084,False
ORDERS.102,ORDERS.14,0,0,1,1,0.486084,1,1.0,0.486084,False
ORDERS.350,orders_df.20,0,0,1,1,0.486083,1,1.0,0.486083,False
ORDERS.14,ORDERS.244,0,0,1,1,0.486078,1,1.0,0.486078,False
ORDERS.384,ORDERS.392,0,0,1,1,0.486076,1,1.0,0.486076,False
ORDERS.384,orders_df.362,0,0,1,1,0.486064,1,1.0,0.486064,False
ORDERS.184,orders_df.264,0,0,1,1,0.486064,1,1.0,0.486064,False
orders_df.170,orders_df.20,0,0,1,1,0.486062,1,1.0,0.486062,False
ORDERS.264,prod_df.25,0,0,1,1,0.486058,1,1.0,0.486058,False
orders_df.264,orders_df.384,0,0,1,1,0.486056,1,1.0,0.486056,False
ORDERS.170,orders_df.111,0,0,1,1,0.486056,1,1.0,0.486056,False
ORDERS.14,orders_df.244,0,0,1,1,0.486055,1,1.0,0.486055,False
ORDERS.170,ORDERS.244,0,0,1,1,0.486049,1,1.0,0.486049,False
ORDERLINES,ORDERS.416,40,0,38,1,0.486037,1,1.0,0.486037,False
ORDERS.111,ORDERS.184,0,0,1,1,0.486035,1,1.0,0.486035,False
ORDERS.170,orders_df.244,0,0,1,1,0.486026,1,1.0,0.486026,False
ORDERS.350,orders_df.102,0,0,1,1,0.486023,1,1.0,0.486023,False
ORDERS.111,orders_df.170,0,0,1,1,0.486014,1,1.0,0.486014,False
ORDERS.244,ORDERS.384,0,0,1,1,0.486013,1,1.0,0.486013,False
orders_df,orders_df.392,72,0,36,1,0.485994,1,1.0,0.485994,False
ORDERS.384,orders_df.244,0,0,1,1,0.485989,1,1.0,0.485989,False
ORDERS.244,custhist_df,0,36,36,1,0.485978,1,1.0,0.485978,False
ORDERS.264,orders_df.184,0,0,1,1,0.485974,1,1.0,0.485974,False
orders_df.392,orders_df.5,0,0,1,1,0.485972,1,1.0,0.485972,False
ORDERS.384,orders_df.8,0,0,2,1,0.485969,1,1.0,0.485969,False
orders_df.170,orders_df.392,0,0,1,1,0.485965,1,1.0,0.485965,False
ORDERS.170,orders_df.20,0,0,1,1,0.485962,1,1.0,0.485962,False
ORDERS.20,ORDERS.350,0,0,1,1,0.485954,1,1.0,0.485954,False
custhist_df,orders_df.244,36,0,36,1,0.485952,1,1.0,0.485952,False
ORDERS.111,orders_df.350,0,0,1,1,0.48595,1,1.0,0.48595,False
ORDERS.384,ORDERS.8,0,0,2,1,0.485949,1,1.0,0.485949,False
ORDERS.111,ORDERS.14,0,0,1,1,0.485945,1,1.0,0.485945,False
orderlines_df,orders_df.416,40,0,38,1,0.485943,1,1.0,0.485943,False
ORDERS.362,ORDERS.384,0,0,1,1,0.485941,1,1.0,0.485941,False
PRODUCTS.25,orders_df.264,0,0,1,1,0.485937,1,1.0,0.485937,False
ORDERS.350,orders_df.111,0,0,1,1,0.485935,1,1.0,0.485935,False
ORDERS.102,ORDERS.350,0,0,1,1,0.485934,1,1.0,0.485934,False
ORDERS.20,orders_df.170,0,0,1,1,0.485927,1,1.0,0.485927,False
orders_df.170,orders_df.29,0,0,1,1,0.485923,1,1.0,0.485923,False
ORDERS.184,ORDERS.264,0,0,1,1,0.485921,1,1.0,0.485921,False
ORDERS.111,ORDERS.170,0,0,1,1,0.485918,1,1.0,0.485918,False
ORDERS.264,orders_df.384,0,0,1,1,0.485909,1,1.0,0.485909,False
orders_df.184,orders_df.362,0,0,1,1,0.485906,1,1.0,0.485906,False
ORDERS.384,orders_df.264,0,0,1,1,0.485903,1,1.0,0.485903,False
orders_df.392,orders_df.67,0,0,1,1,0.485877,1,1.0,0.485877,False
CUSTOMER,ORDERS.350,36,0,33,1,0.485871,1,1.0,0.485871,False
ORDERS.392,orders_df,0,72,36,1,0.485867,1,1.0,0.485867,False
ORDERS.170,orders_df.392,0,0,1,1,0.485863,1,1.0,0.485863,False
ORDERS.416,orderlines_df,0,40,38,1,0.485862,1,1.0,0.485862,False
orders_df.392,orders_df.73,0,0,1,1,0.485859,1,1.0,0.485859,False
ORDERS.184,orders_df.362,0,0,1,1,0.485852,1,1.0,0.485852,False
ORDERS.392,orders_df.5,0,0,1,1,0.485846,1,1.0,0.485846,False
orders_df.134,prod_df,0,7,6,1,0.485843,1,1.0,0.485843,False
ORDERS.392,orders_df.170,0,0,1,1,0.485843,1,1.0,0.485843,False
ORDERS.170,ORDERS.20,0,0,1,1,0.48583,1,1.0,0.48583,False
cust_df,orders_df.350,36,0,33,1,0.485828,1,1.0,0.485828,False
ORDERS.170,orders_df.29,0,0,1,1,0.485822,1,1.0,0.485822,False
ORDERS.264,PRODUCTS.25,0,0,1,1,0.485803,1,1.0,0.485803,False
ORDERS.111,ORDERS.350,0,0,1,1,0.4858,1,1.0,0.4858,False
ORDERS.5,orders_df.392,0,0,1,1,0.485798,1,1.0,0.485798,False
ORDERS.29,orders_df.170,0,0,1,1,0.485795,1,1.0,0.485795,False
ORDERS.244,orders_df.5,0,0,1,1,0.485786,1,1.0,0.485786,False
ORDERS.362,orders_df.184,0,0,1,1,0.485781,1,1.0,0.485781,False
CUST_HIST,ORDERS.244,36,0,36,1,0.485779,1,1.0,0.485779,False
ORDERS.73,orders_df.392,0,0,1,1,0.485774,1,1.0,0.485774,False
orders_df.111,orders_df.416,0,0,1,1,0.485773,1,1.0,0.485773,False
ORDERS,orders_df.392,72,0,36,1,0.485762,1,1.0,0.485762,False
orders_df.244,orders_df.5,0,0,1,1,0.485762,1,1.0,0.485762,False
ORDERS.264,ORDERS.384,0,0,1,1,0.485761,1,1.0,0.485761,False
ORDERS.392,orders_df.67,0,0,1,1,0.485753,1,1.0,0.485753,False
CUST_HIST,orders_df.244,36,0,36,1,0.485753,1,1.0,0.485753,False
ORDERS,ORDERS.392,72,0,36,1,0.485746,1,1.0,0.485746,False
ORDERS.170,ORDERS.392,0,0,1,1,0.485743,1,1.0,0.485743,False
orders_df.362,orders_df.67,0,0,1,1,0.48574,1,1.0,0.48574,False
ORDERS.392,orders_df.73,0,0,1,1,0.485735,1,1.0,0.485735,False
ORDERS.67,orders_df.392,0,0,1,1,0.485731,1,1.0,0.485731,False
ORDERS.184,ORDERS.362,0,0,1,1,0.485729,1,1.0,0.485729,False
ORDERS.392,ORDERS.73,0,0,1,1,0.485722,1,1.0,0.485722,False
orders_df.184,prod_df,0,7,6,1,0.485702,1,1.0,0.485702,False
ORDERS.170,ORDERS.29,0,0,1,1,0.485696,1,1.0,0.485696,False
ORDERS.244,orders_df.67,0,0,1,1,0.485691,1,1.0,0.485691,False
ORDERS.416,orders_df.111,0,0,1,1,0.485688,1,1.0,0.485688,False
ORDERS.392,ORDERS.5,0,0,1,1,0.485676,1,1.0,0.485676,False
ORDERS.244,orders_df.73,0,0,1,1,0.485673,1,1.0,0.485673,False
ORDERS.0,ORDERS.289,0,0,1,1,0.485671,1,1.0,0.485671,False
orders_df.289,orders_df.9,0,0,1,1,0.485669,1,1.0,0.485669,False
ORDERS.350,cust_df,0,36,33,1,0.485669,1,1.0,0.485669,False
orders_df.244,orders_df.67,0,0,1,1,0.485667,1,1.0,0.485667,False
CUSTOMER,orders_df.362,36,0,33,1,0.485665,1,1.0,0.485665,False
orders_df.244,orders_df.73,0,0,1,1,0.485649,1,1.0,0.485649,False
orders_df.102,orders_df.5,0,0,1,1,0.485643,1,1.0,0.485643,False
ORDERS.184,prod_df,0,7,6,1,0.485637,1,1.0,0.485637,False
ORDERS.111,orders_df.416,0,0,1,1,0.48563,1,1.0,0.48563,False
ORDERS.134,prod_df,0,7,6,1,0.485623,1,1.0,0.485623,False
ORDERS.362,orders_df.67,0,0,1,1,0.485616,1,1.0,0.485616,False
ORDERS.244,ORDERS.5,0,0,1,1,0.485612,1,1.0,0.485612,False
ORDERS.392,ORDERS.67,0,0,1,1,0.485611,1,1.0,0.485611,False
orders_df.170,prod_df,0,7,6,1,0.485611,1,1.0,0.485611,False
ORDERS.67,orders_df.362,0,0,1,1,0.485599,1,1.0,0.485599,False
ORDERS.5,orders_df.244,0,0,1,1,0.485589,1,1.0,0.485589,False
ORDERS.244,ORDERS.73,0,0,1,1,0.485588,1,1.0,0.485588,False
orders_df.264,orders_df.67,0,0,1,1,0.48558,1,1.0,0.48558,False
ORDERS.73,orders_df.244,0,0,1,1,0.485564,1,1.0,0.485564,False
orders_df.134,orders_df.23,0,0,1,1,0.485562,1,1.0,0.485562,False
ORDERS.111,ORDERS.416,0,0,1,1,0.485548,1,1.0,0.485548,False
ORDERS.102,orders_df.5,0,0,1,1,0.485547,1,1.0,0.485547,False
ORDERS.244,ORDERS.67,0,0,1,1,0.485545,1,1.0,0.485545,False
ORDERS.289,orders_df.9,0,0,1,1,0.485542,1,1.0,0.485542,False
orders_df.102,orders_df.73,0,0,1,1,0.48553,1,1.0,0.48553,False
ORDERS.67,orders_df.244,0,0,1,1,0.485522,1,1.0,0.485522,False
ORDERS.244,orders_df.25,0,0,1,1,0.485506,1,1.0,0.485506,False
ORDERS.170,prod_df,0,7,6,1,0.485491,1,1.0,0.485491,False
orders_df.244,orders_df.25,0,0,1,1,0.485482,1,1.0,0.485482,False
ORDERS.362,ORDERS.67,0,0,1,1,0.485478,1,1.0,0.485478,False
ORDERS.9,orders_df.289,0,0,1,1,0.485476,1,1.0,0.485476,False
cust_df,orders_df.362,36,0,33,1,0.485475,1,1.0,0.485475,False
CUSTOMER,ORDERS.362,36,0,33,1,0.485474,1,1.0,0.485474,False
PRODUCTS,orders_df.134,7,0,6,1,0.485474,1,1.0,0.485474,False
orders_df.264,orders_df.339,0,0,1,1,0.485472,1,1.0,0.485472,False
ORDERS.5,orders_df.102,0,0,1,1,0.48547,1,1.0,0.48547,False
orders_df.0,orders_df.289,0,0,1,1,0.485448,1,1.0,0.485448,False
ORDERS.73,orders_df.102,0,0,1,1,0.485445,1,1.0,0.485445,False
ORDERS.67,orders_df.264,0,0,1,1,0.485438,1,1.0,0.485438,False
orders_df.111,orders_df.73,0,0,1,1,0.485437,1,1.0,0.485437,False
ORDERS.102,orders_df.73,0,0,1,1,0.485436,1,1.0,0.485436,False
ORDERS.264,orders_df.67,0,0,1,1,0.485436,1,1.0,0.485436,False
ORDERS.289,ORDERS.9,0,0,1,1,0.485433,1,1.0,0.485433,False
ORDERS.0,orders_df.289,0,0,1,1,0.485421,1,1.0,0.485421,False
ORDERS.23,orders_df.134,0,0,1,1,0.485404,1,1.0,0.485404,False
orders_df.339,orders_df.392,0,0,1,1,0.485397,1,1.0,0.485397,False
ORDERS.102,ORDERS.5,0,0,1,1,0.485377,1,1.0,0.485377,False
ORDERS.134,orders_df.23,0,0,1,1,0.485373,1,1.0,0.485373,False
orders_df.34,orders_df.379,0,0,1,1,0.485372,1,1.0,0.485372,False
orders_df.29,orders_df.339,0,0,1,1,0.485354,1,1.0,0.485354,False
ORDERS.73,orders_df.111,0,0,1,1,0.485353,1,1.0,0.485353,False
ORDERS.102,ORDERS.73,0,0,1,1,0.485353,1,1.0,0.485353,False
ORDERS.362,cust_df,0,36,33,1,0.485348,1,1.0,0.485348,False
ORDERS.244,ORDERS.25,0,0,1,1,0.485345,1,1.0,0.485345,False
orders_df.2,orders_df.350,0,0,1,1,0.485343,1,1.0,0.485343,False
ORDERS.264,orders_df.339,0,0,1,1,0.485329,1,1.0,0.485329,False
ORDERS.289,orders_df.0,0,0,1,1,0.485326,1,1.0,0.485326,False
PRODUCTS,orders_df.184,7,0,6,1,0.485323,1,1.0,0.485323,False
ORDERS.25,orders_df.244,0,0,1,1,0.485323,1,1.0,0.485323,False
ORDERS.339,orders_df.264,0,0,1,1,0.485319,1,1.0,0.485319,False
ORDERS.264,ORDERS.67,0,0,1,1,0.485298,1,1.0,0.485298,False
ORDERS.111,orders_df.73,0,0,1,1,0.485293,1,1.0,0.485293,False
ORDERS.34,orders_df.379,0,0,1,1,0.485285,1,1.0,0.485285,False
ORDERS.111,ORDERS.73,0,0,1,1,0.485279,1,1.0,0.485279,False
ORDERS.392,orders_df.339,0,0,1,1,0.485273,1,1.0,0.485273,False
orders_df.379,orders_df.9,0,0,1,1,0.485271,1,1.0,0.485271,False
ORDERS.134,PRODUCTS,0,7,6,1,0.485268,1,1.0,0.485268,False
ORDERS.379,orders_df.34,0,0,1,1,0.485265,1,1.0,0.485265,False
ORDERS.184,PRODUCTS,0,7,6,1,0.485263,1,1.0,0.485263,False
orders_df.34,orders_df.350,0,0,1,1,0.48526,1,1.0,0.48526,False
orders_df.339,orders_df.362,0,0,1,1,0.48526,1,1.0,0.48526,False
ORDERLINES,ORDERS.244,40,0,38,1,0.485259,1,1.0,0.485259,False
ORDERS.339,orders_df.392,0,0,1,1,0.485241,1,1.0,0.485241,False
PRODUCTS,orders_df.170,7,0,6,1,0.485238,1,1.0,0.485238,False
ORDERLINES,orders_df.244,40,0,38,1,0.485236,1,1.0,0.485236,False
ORDERS.29,orders_df.339,0,0,1,1,0.485224,1,1.0,0.485224,False
ORDERS.134,ORDERS.23,0,0,1,1,0.485222,1,1.0,0.485222,False
ORDERS.244,orderlines_df,0,40,38,1,0.485213,1,1.0,0.485213,False
ORDERS.339,orders_df.29,0,0,1,1,0.485199,1,1.0,0.485199,False
orderlines_df,orders_df.244,40,0,38,1,0.48519,1,1.0,0.48519,False
ORDERS.350,orders_df.2,0,0,1,1,0.485182,1,1.0,0.485182,False
ORDERS.264,ORDERS.339,0,0,1,1,0.48518,1,1.0,0.48518,False
ORDERS.34,ORDERS.379,0,0,1,1,0.48518,1,1.0,0.48518,False
ORDERS.34,orders_df.350,0,0,1,1,0.485176,1,1.0,0.485176,False
ORDERS.2,orders_df.350,0,0,1,1,0.485175,1,1.0,0.485175,False
ORDERS.379,orders_df.9,0,0,1,1,0.485162,1,1.0,0.485162,False
orders_df.10,orders_df.350,0,0,1,1,0.485144,1,1.0,0.485144,False
ORDERS.362,orders_df.339,0,0,1,1,0.485136,1,1.0,0.485136,False
ORDERS.170,PRODUCTS,0,7,6,1,0.485127,1,1.0,0.485127,False
