col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
customer.c_comment,lineitem.l_comment,customer,lineitem,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Tracks detailed sales transactions for each order line item in a large retail environment.,nominal,nominal,0.354198,0.888889,0.051261,0
customer.c_comment,nation.n_nationkey,customer,nation,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.549878,0.181818,0.058829,0
customer.c_comment,nation.n_name,customer,nation,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.511235,0.333333,0.043171,0
customer.c_comment,nation.n_regionkey,customer,nation,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Represents geographical regions and their respective nations in a business context.,nominal,numeric,0.549878,0.181818,0.057708,0
customer.c_comment,nation.n_comment,customer,nation,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.",Represents geographical regions and their respective nations in a business context.,nominal,nominal,0.066729,0.888889,0.042915,0
customer.c_comment,orders.o_orderkey,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.5386,0.2,0.086821,0
customer.c_comment,orders.o_custkey,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,0.524962,0.222222,0.097653,0
customer.c_comment,orders.o_orderstatus,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,1.045675,0.230769,0.085284,0
customer.c_comment,orders.o_totalprice,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,numeric,1.878868,0.166667,0.066613,0
customer.c_comment,orders.o_orderdate,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.493115,0.272727,0.073153,0
customer.c_comment,orders.o_orderpriority,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.486591,0.2,0.076038,0
customer.c_comment,orders.o_clerk,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,0.458163,0.333333,0.085192,0
customer.c_comment,orders.o_shippriority,customer,orders,"Captures customer details including name, address, phone, account balance, market segment, and comments for a business's client base.","Tracks customer orders, including details such as status, total price, date, priority, and associated clerk.",nominal,nominal,2.18707,0.142857,0.08575,0
