CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
5651,Cathedral City,5,POINT (-116.4652911 33.7797426),51200,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5652,Catherine,1,POINT (-87.469443 32.1845875),22,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5653,Catherine,6,POINT (-107.1528278 39.4072057),228,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5654,Catheys Valley,5,POINT (-120.0979551 37.4324391),825,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5655,Cathlamet,50,POINT (-123.3831834 46.2031656),532,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5656,Catlett,49,POINT (-77.6405458 38.6537308),296,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5657,Catlettsburg,18,POINT (-82.6004369 38.4048042),1856,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5658,Catlin,14,POINT (-87.7019675 40.0650363),2040,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5659,Catlin,15,POINT (-87.2352929 39.693651),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5660,Cato,15,POINT (-87.1855642 38.4367166),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5661,Cato,52,POINT (-87.8612025 44.1427713),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5662,Cato,4,POINT (-92.2612616 34.9284222),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5663,Cato,33,POINT (-76.5729987 43.1681226),532,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5664,Caton,33,POINT (-77.0277448 42.0561853),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5665,Catonsville,21,POINT (-76.7319161 39.2720509),41567,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5666,Catoosa,37,POINT (-95.7696000885 36.1929344006),7151,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5667,Catron,26,POINT (-89.7031372 36.6114475),67,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5668,Cats Bridge,49,POINT (-75.7818739 37.5518007),229,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5669,Catskill,33,POINT (-73.8645734 42.2173102),4081,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5670,Cattaraugus,33,POINT (-78.8680903 42.3292287),1002,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5671,Cattle Creek,6,POINT (-107.2625533 39.4583159),641,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5672,Caulfield,26,POINT (-92.104877 36.6145065),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5673,Caulksville,4,POINT (-93.864088 35.3020337),213,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5674,Causey,32,POINT (-103.1266126 33.8792573),104,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5675,Cauthron,4,POINT (-94.2974359 34.920933),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5676,Cavalero Corner,50,POINT (-122.1348549 47.9781523),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5677,Cavalier,35,POINT (-97.6223098 48.7938814),1302,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5678,Cave,26,POINT (-91.0434759 39.0197686),5,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5679,Cave City,18,POINT (-85.9569195 37.1367171),2240,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5680,Cave City,4,POINT (-91.5484709 35.9417397),1904,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5681,Cave Creek,3,POINT (-111.9508333 33.8333333),5015,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5682,Cave Junction,38,POINT (-123.6481235 42.1628912),1883,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5683,Cave Spring,11,POINT (-85.3363434 34.1075975),1200,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5684,Cave Spring,49,POINT (-80.0128158 37.2276369),24922,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5685,Cave Springs,4,POINT (-94.2318728 36.2634109),1729,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5686,Cave-In-Rock,14,POINT (-88.1659319 37.4707463),318,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5687,Cavendish,47,POINT (-72.608149 43.3820171),179,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5688,Cavetown,21,POINT (-77.5858238 39.6442633),1473,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5689,Cavour,43,POINT (-98.0378656 44.36998),114,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5690,Cavour,52,POINT (-88.6295595 45.6521843),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5691,Cawker City,17,POINT (-98.4336717 39.5125104),469,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5692,Cawood,18,POINT (-83.2282326 36.7839771),731,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5693,Cayce,18,POINT (-89.0358976 36.5553389),123,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5694,Cayce,42,POINT (-81.0739827 33.9657091),12528,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5695,Cayey,40,POINT (-66.166 18.1119051),16680,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5696,Caylor,49,POINT (-83.4943544 36.6306407),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5697,Cayuco,40,POINT (-66.7393414 18.2910639),1120,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5698,Cayucos,5,POINT (-120.8921254 35.4427512),2592,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5699,Cayuga,15,POINT (-87.4597385 39.9486489),1162,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5700,Cayuga,35,POINT (-97.3842601 46.0741286),27,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5701,Cayuga,33,POINT (-76.7263397 42.9189555),549,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5702,Cayuga,45,POINT (-95.9746871 31.9571066),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5703,Cayuga Heights,33,POINT (-76.4866067 42.4595171),3729,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5704,Cayuse,38,POINT (-118.566121 45.676427),68,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5705,Cayuta,33,POINT (-76.6968945 42.2817412),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5706,Cazadero,5,POINT (-123.08528 38.533246),354,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5707,Cazenovia,33,POINT (-75.8526915 42.9300668),2835,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5708,Cazenovia,52,POINT (-90.196238 43.5230345),318,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5709,Cearfoss,21,POINT (-77.7755501 39.7009281),178,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5710,Cebolla,32,POINT (-106.4864216 36.5383495),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5711,Cecil,39,POINT (-80.1708906 40.329514),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5712,Cecil,38,POINT (-119.9589226 45.6179092),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5713,Cecil,4,POINT (-93.9446447 35.438698),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5714,Cecil,1,POINT (-86.0085694 32.3026416),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5715,Cecil,52,POINT (-88.4523248 44.8099895),570,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5716,Cecil,11,POINT (-83.3921031 31.0454716),286,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5717,Cecil,36,POINT (-84.602175 41.218661),188,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5718,Cecilia,19,POINT (-91.8531715 30.3371419),1980,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5719,Cecilia,18,POINT (-85.9566304 37.6658962),572,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5720,Cecilton,21,POINT (-75.867439 39.4040015),663,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5721,Cecilville,5,POINT (-123.1400409 41.1409709),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5722,Cedar,46,POINT (-110.4548783 39.3938574),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5723,Cedar,24,POINT (-93.2860626 45.319687),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5724,Cedar,23,POINT (-85.7956401 44.847777),93,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5725,Cedar,17,POINT (-98.9403591 39.6572333),14,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5726,Cedar Bluff,49,POINT (-81.7590032 37.0876141),1137,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5727,Cedar Bluff,1,POINT (-85.6077402 34.2200942),1820,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5728,Cedar Bluff,18,POINT (-87.8447361 37.0883823),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5729,Cedar Bluffs,17,POINT (-100.5618147 39.9788944),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5730,Cedar Bluffs,28,POINT (-96.6114157 41.3969461),610,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5731,Cedar Brook,31,POINT (-74.9007198 39.7153938),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5732,Cedar Butte,43,POINT (-101.0184777 43.5769432),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5733,Cedar City,26,POINT (-92.1796279 38.5972573),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5734,Cedar City,46,POINT (-113.0618931 37.6774769),28857,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5735,Cedar Creek,28,POINT (-96.0994583 41.0366655),390,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5736,Cedar Creek,4,POINT (-93.8665912 34.7853763),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5737,Cedar Creek,45,POINT (-97.5008303 30.0871611),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5738,Cedar Creek,3,POINT (-110.1737157 33.8956044),318,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5739,Cedar Crest,32,POINT (-106.372802 35.1075459),958,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5740,Cedar Falls,16,POINT (-92.4454654 42.5277622),39260,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5741,Cedar Falls,50,POINT (-121.7767759 47.4253806),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5742,Cedar Fort,46,POINT (-112.1043852 40.3271707),368,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5743,Cedar Glen,5,POINT (-117.1647628 34.2538951),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5744,Cedar Grove,5,POINT (-118.6703779 36.7907744),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5745,Cedar Grove,31,POINT (-74.229035 40.8517662),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5746,Cedar Grove,50,POINT (-122.0620622 47.4356565),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5747,Cedar Grove,44,POINT (-88.5956099 35.8170107),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5748,Cedar Grove,21,POINT (-77.2338726 39.2467722),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5749,Cedar Grove,19,POINT (-90.0222931 29.7949306),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5750,Cedar Grove,10,POINT (-85.6252047 30.1710346),3397,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5751,Cedar Grove,51,POINT (-81.4278932 38.2212146),997,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5752,Cedar Grove,15,POINT (-84.9377346 39.3569969),156,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5753,Cedar Grove,52,POINT (-87.8234219 43.5697201),2113,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5754,Cedar Grove,32,POINT (-106.1900242 35.1708774),747,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5755,Cedar Hill,45,POINT (-96.9561152 32.5884689),45028,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5756,Cedar Hill,44,POINT (-86.9991662 36.5514333),314,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5757,Cedar Hill,26,POINT (-90.6412385 38.3533871),1721,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5758,Cedar Hill,32,POINT (-107.8903431 36.9369472),847,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5760,Cedar Hill Lakes,26,POINT (-90.6576279 38.3297759),237,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5761,Cedar Hills,46,POINT (-111.7585414 40.4141174),9796,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5762,Cedar Key,10,POINT (-83.0351212 29.1385785),702,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5763,Cedar Knolls,31,POINT (-74.448765 40.8220442),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5764,Cedar Lake,45,POINT (-95.6368955 28.9010869),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5765,Cedar Lake,15,POINT (-87.4411473 41.3647578),11560,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5766,Cedar Mills,24,POINT (-94.5224891 44.9430175),45,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5767,Cedar Mountain,50,POINT (-122.0731737 47.4481565),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5768,Cedar Mountain,34,POINT (-82.6429035 35.1434499),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5769,Cedar Park,45,POINT (-97.8202888 30.505198),48937,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5770,Cedar Point,45,POINT (-95.0749094 30.7975351),630,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5771,Cedar Point,17,POINT (-96.8197407 38.2600169),28,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5772,Cedar Point,34,POINT (-77.0724481 34.6876621),1279,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5773,Cedar Point,14,POINT (-89.1256394 41.2630912),277,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5774,Cedar Rapids,28,POINT (-98.1445085 41.560013),382,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5775,Cedar Rapids,16,POINT (-91.6440683 42.0083328),126326,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5776,Cedar Ridge,5,POINT (-120.2768576 38.0657558),1132,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5777,Cedar River,23,POINT (-87.3545631 45.4110884),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5778,Cedar Rock,34,POINT (-81.458149 35.9442976),300,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5779,Cedar Slope,5,POINT (-118.5784223 36.1452233),0,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5780,Cedar Springs,11,POINT (-85.0379843 31.1835133),74,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5781,Cedar Springs,26,POINT (-93.8935481 37.8736461),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5782,Cedar Springs,23,POINT (-85.5514237 43.2233604),3509,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5783,Cedar Vale,17,POINT (-96.5000112 37.1042039),579,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5784,Cedar Valley,37,POINT (-97.5857718885 35.8681602006),288,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5785,Cedarburg,52,POINT (-87.9875898 43.2966716),11412,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5786,Cedaredge,6,POINT (-107.926454 38.9016487),2253,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5787,Cedarhurst,21,POINT (-76.5005122 38.8287269),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5788,Cedarhurst,50,POINT (-122.4792959 47.4820424),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5789,Cedarhurst,33,POINT (-73.7242983 40.6228819),6592,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5790,Cedarpines Park,5,POINT (-117.3258786 34.2500062),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5791,Cedartown,11,POINT (-85.2494315505 34.0095476037),9750,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5792,Cedarville,4,POINT (-94.3668792 35.5698087),1394,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5793,Cedarville,14,POINT (-89.6331727 42.3758493),741,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5794,Cedarville,36,POINT (-83.8085372 39.7442268),4019,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5795,Cedarville,31,POINT (-75.1996314 39.3326145),776,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5796,Cedarville,33,POINT (-75.1126594 42.9306265),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5797,Cedarville,5,POINT (-120.1732781 41.5290606),514,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5798,Cedarville,21,POINT (-76.8021913 38.6628956),717,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5799,Cedarwood,6,POINT (-104.617478 37.9416751),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5800,Cedonia,50,POINT (-118.1691528 48.1537774),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5801,Cedro,32,POINT (-106.3536358 35.0222704),430,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5802,Cee Vee,45,POINT (-100.4456741 34.2231253),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5803,Cego,45,POINT (-97.162499 31.2451757),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5804,Ceiba,40,POINT (-65.6484951 18.2641226),5633,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5805,Celada,40,POINT (-65.9659977 18.2716202),4081,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5806,Celebration,10,POINT (-81.5331286 28.3252878),7427,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5807,Celeryville,36,POINT (-82.7318459 41.0297777),210,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5808,Celeste,45,POINT (-96.1946984 33.2942791),814,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5809,Celestine,15,POINT (-86.7791599 38.3847773),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5810,Celina,45,POINT (-96.7844417 33.3245586),6028,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5811,Celina,44,POINT (-85.505247 36.5500611),1495,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5812,Celina,36,POINT (-84.5702338 40.5489358),10400,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5813,Celo,34,POINT (-82.1978994 35.8551177),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5814,Celoron,33,POINT (-79.2831039 42.1095021),1112,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5815,Cement,37,POINT (-98.1641082885 34.9359579006),501,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5816,Cement City,23,POINT (-84.3305042 42.0700423),438,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5817,Centenary,42,POINT (-79.3556057 34.0309965),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5818,Centenary,49,POINT (-78.5113969 37.7093108),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5819,Centennial,6,POINT (-104.8769227 39.579155),100377,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5820,Centennial,53,POINT (-106.1416774 41.2983055),270,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5821,Centennial Park,3,POINT (-112.981325 36.9538064),1264,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5822,Center,6,POINT (-106.1086379 37.7530563),2230,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5823,Center,4,POINT (-91.5109716 36.1497914),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5824,Center,11,POINT (-83.4193258 34.0559452),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5825,Center,37,POINT (-96.8393544885 34.8031986006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5826,Center,45,POINT (-94.1790862 31.7954512),5193,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5827,Center,28,POINT (-97.8767339 42.6094469),94,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5828,Center,35,POINT (-101.2995941 47.1163849),571,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5829,Center,26,POINT (-91.528766 39.508098),508,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5830,Center City,24,POINT (-92.8166024 45.3938525),628,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5831,Center City,45,POINT (-98.4089282 31.4704394),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5832,Center Cross,49,POINT (-76.7788496 37.8045832),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5833,Center Hill,34,POINT (-76.610779 36.2151571),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5834,Center Hill,4,POINT (-91.8840312 35.2625841),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5835,Center Hill,10,POINT (-81.9925814 28.6499942),988,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5836,Center Junction,16,POINT (-91.087094 42.1161202),111,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5837,Center Line,23,POINT (-83.0277002 42.4850362),8257,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5838,Center Moriches,33,POINT (-72.7898233 40.8003767),7580,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5839,Center Ossipee,30,POINT (-71.1520128 43.7550761),561,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5840,Center Point,19,POINT (-92.2098516 31.2482404),492,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5841,Center Point,45,POINT (-99.036426 29.9441051),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5842,Center Point,16,POINT (-91.7851772 42.1908265),2421,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5843,Center Point,15,POINT (-87.0772361 39.4169862),242,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5844,Center Point,1,POINT (-86.6836001 33.6456583),16921,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5845,Center Post,11,POINT (-85.353013 34.6081383),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5846,Center Ridge,4,POINT (-92.5629375 35.3739685),388,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5847,Center Sandwich,30,POINT (-71.4392404 43.8075729),123,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5848,Center Square,39,POINT (-75.2899004 40.1670523),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5849,Centerburg,36,POINT (-82.6962829 40.3045067),1773,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5850,Centereach,33,POINT (-73.0995539 40.8584316),31578,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5851,Centerfield,46,POINT (-111.8190914 39.1252392),1367,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5852,Centerport,33,POINT (-73.3762297 40.885376),5508,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5853,Centerport,39,POINT (-76.0074362 40.4862045),387,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5854,Centerton,4,POINT (-94.2852085 36.359799),9515,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5855,Centertown,18,POINT (-86.9961061 37.4172684),423,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5856,Centertown,44,POINT (-85.920542 35.7250706),243,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5857,Centertown,26,POINT (-92.4124096 38.6186419),278,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5858,Centerview,26,POINT (-93.8452176 38.7441778),267,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5859,Centerville,36,POINT (-84.1593818 39.6283928),23999,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5860,Centerville,24,POINT (-93.0557757 45.1630223),3792,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5861,Centerville,15,POINT (-84.9963518 39.8178246),2552,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5862,Centerville,26,POINT (-90.9584571 37.4350477),191,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5863,Centerville,16,POINT (-92.8740876 40.7341804),5528,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
5864,Centerville,39,POINT (-79.7631081 41.7361695),218,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
